id,name,category,sub_category,address,lng,lat
16691,骆岗公园翠澜驿,park,110101,花园大道999号,117.295775,31.777384
16692,中海上东区街角公园,park,110101,繁华大道辅路与芳庭路交叉口西100米,117.273923,31.786267
16693,下凹绿地,park,110101,大连路与庐州大道交叉口西440米,117.297676,31.786295
16694,南艳湖公园,park,110101,习友路与观海路交叉口,117.262377,31.764359
16695,锦绣湖公园(建设中),park,110101,青海路,117.292064,31.767403
16696,常青体育公园,park,110101,金寨路与休宁路交叉口东北100米,117.258807,31.820919
16697,杜岗游园,park,110101,金寨路与休宁路交汇处西北角,117.256718,31.821021
16698,合燃公园,park,110101,光明苑9栋201,117.250509,31.845779
16699,幸福公园,park,110101,合作化南路与水阳江路交叉口西北200米,117.250182,31.825167
16700,南屏公园,park,110101,南二环路309号,117.258315,31.815097
16701,合肥铁路公园,park,110101,休宁路与桐城南路交叉口西北160米,117.276047,31.818187
16702,罍街公园,park,110101,马鞍山路与南二环路交叉路口往西北约100米,117.297353,31.816446
16703,望湖公园,park,110101,望湖中路与望湖东路交口,117.298053,31.805915
16704,悦动公园,park,110101,南二环路263号,117.26194,31.815265
16705,常青游园,park,110101,水阳江路,117.272361,31.82195
16706,未来公园,park,110101,南二环路278号,117.259512,31.816476
16707,常青体育公园智能步道,park,110101,常青体育公园,117.258776,31.820933
16708,沁芳游园,park,110101,宿松路762号(休宁路地铁站3号口步行370米),117.269092,31.815029
16709,春台街雕塑艺术公园,park,110101,黟县路合肥绿地中心公馆(薛河地铁站4号口步行210米),117.268923,31.810296
16710,包河重点中心,park,110101,牧童路与仰光路交叉口西60米,117.265352,31.824697
16711,罍街公园A区,park,110101,罍街公园内(东侧),117.298611,31.816856
16712,信达·天御游园,park,110101,宿松路与阊水路交叉口,117.265632,31.802511
16713,党建主题公园,park,110101,徽州大道1223号,117.281068,31.817571
16714,双拥园,park,110101,休宁路与金寨路交叉口东北角,117.258936,31.821196
16715,劳动公园,park,110101,金寨路与水阳江路交口东北角,117.261809,31.824155
16716,杏花公园,park,110101,三孝口街道淮河西路482号,117.27305,31.869229
16717,环城公园,park,110101,芜湖路街道环城南路29号,117.282971,31.874512
16718,古逍遥津,park,110101,寿春路16号,117.295084,31.86898
16719,飞虹园,park,110101,五里墩立交桥东北角(三里庵地铁站F口步行290米),117.251971,31.854236
16720,小花园,park,110101,环城东路10号(大东门地铁站A口步行160米),117.299412,31.86479
16721,四里渠滨水公园,park,110101,北二环路高架出口与北二环路交叉口南160米,117.250929,31.896911
16722,河滨游园,park,110105,九狮桥社区长江路河滨园巷,117.299322,31.863307
16723,口袋公园,park,110101,长江路与徽州大道路口东南角,117.287303,31.861094
16724,藕塘公园,park,110101,界首路与茨河路交叉口西北角,117.267017,31.890984
16725,海棠公园,park,110101,公园路58号附近,117.263449,31.896628
16726,江淮风情园,park,110101,西一环路与四里河立交桥交叉口东南100米,117.251228,31.873992
16727,四里河滨水生态公园北区,park,110101,四里河滨水生态公园内(北侧),117.251509,31.894804
16728,万科·璞拾公园,park,110100,迎松路与大房郢路交叉口西160米,117.250893,31.889505
16729,口袋公园,park,110101,九狮桥街路口东侧,117.295927,31.862574
16730,新华口袋公园,park,110101,长江中路新华巷(三孝口地铁站B口步行460米),117.281166,31.861563
16731,长江中路游园,park,110101,长江中路与徽州大道交叉口西南角,117.2866,31.861207
16732,鲨鱼公园,park,110101,蒙城路和煦园(海棠地铁站5号口步行80米),117.278097,31.885819
16733,娘娘池,park,110101,环城公园北路与六安路交叉口西南260米,117.281115,31.872196
16734,浮庄,park,110101,包公街道芜湖路72号包公园内(东北角),117.297423,31.858324
16735,古逍遥津-游园,park,110101,寿春路16号,117.297826,31.866315
16736,庐州铁线公园,park,110101,禹王亭路瑞地公馆西南侧,117.262843,31.890543
16737,菱湖公园,park,110101,灵溪路与制气厂路交叉口西北角,117.274102,31.920844
16738,清河路体育公园,park,110101,蒙城北路东,117.260899,31.928116
16739,安徽英利奥体育公园,park,110101,阜阳北路962号(庐阳经开区地铁站A口步行410米),117.279662,31.926978
16740,合肥淮北路公园,park,110101,淮北路与阜阳北路交叉口东80米,117.284133,31.911318
16741,兰园,park,110101,庐阳工业园兰园(太和路西),117.263347,31.93878
16742,杏林街头游园,park,110101,灵璧路与金池路交叉口北120米,117.288678,31.904723
16743,金都花园三期区内公园,park,110101,灵璧路与双墩路交叉口东140米,117.27901,31.902261
16744,竹园,park,110101,太和路与天水路交叉口南220米,117.267991,31.931838
16745,金都华庭5期区内公园,park,110101,双墩路与双墩路(支)交叉口西160米,117.275591,31.903828
16746,梅冲湖公园,park,110101,蒙城北路26-118号,117.25016,31.988065
16747,北城廉政文化公园,park,110101,蒙城北路和金峰路交口东北角,117.256118,31.96925
16748,凤巢路游园,park,110101,凤巢路与金川路交口西北侧,117.260615,31.962385
16749,梅冲湖公园1期,park,110101,双凤开发区梅冲湖社区梅冲支路(半岛1号西)梅冲湖公园(北侧),117.250228,31.98931
16750,悦畅幸福社区公园,park,110101,蒙城北路与金梅路交口东南角,117.256015,31.975332
16751,颍泉路游园,park,110101,润梅路凤梅家园,117.251672,31.980718
16752,方兴湖公园,park,110101,义城街道包河大道,117.324038,31.724051
16753,紫云山公园,park,110101,紫云路与徽富路交叉口,117.329262,31.739293
16754,合肥巢湖湖滨国家湿地公园,park,110101|110200,义城街道环湖北路,117.346071,31.714874
16755,华山公园,park,110101,紫云路辅路与华山路交叉口西北80米,117.310123,31.741509
16756,紫云山公园-滨湖人防主题公园,park,110101,迎淮路与徽强路交叉口东200米,117.330086,31.738084
16757,云山游园,park,110101,云谷路与万年埠路交叉口东北60米,117.307069,31.713557
16758,布莱恩特公园,park,110101,华山路与南京路交叉口东南80米,117.311572,31.749635
16759,市民公园,park,110101,包河大道10号,117.31868,31.744416
16760,金斗公园绿道(金斗路),park,110101,金斗路与华山路交叉口东180米,117.312744,31.722757
16761,滨湖塘西河公园,park,110101,中山路与庐州大道交汇处,117.302804,31.72811
16762,淝河生态公园,park,110101,潭渡路与大强路交叉口西南200米,117.315551,31.799977
16763,贡街公园,park,110101,河北路与繁华大道辅路交叉口南220米,117.330051,31.792692
16764,延安路游园,park,110101,包河大道与延安路交口东北角,117.316922,31.779146
16765,秀场体育公园,park,110101,嵩山路与锦绣大道辅路交叉口西南120米,117.314408,31.755009
16766,街角公园,park,110101,华山路与扬子江路交口东南角,117.311291,31.752846
16767,电灌站公园,park,110101,繁华大道华盛格林丽景北门西200米,117.330511,31.794437
16768,雍荣游园,park,110101,歙县路与大强路交叉口东北40米,117.311646,31.816558
16769,滨河公园,park,110101,铜陵路与滨河路交叉口,117.317153,31.846821
16770,滨水公园,park,110101,巢湖南路与铜陵路交叉口,117.317441,31.845228
16771,中天左岸公园,park,110101,滨河路附近,117.313983,31.848001
16772,南淝河码头公园,park,110101,上海路与郎溪路之间,117.340735,31.832855
16773,跃动公园,park,110101,至德路与万罗山路交口,117.313245,31.833392
16774,瑶海区滨河公园,park,110101,"广德路,郎溪路,南淝河,滨河路围合",117.347032,31.832947
16775,唐桥公园,park,110101,东二环路辅路与裕溪路交叉口南280米,117.333088,31.846185
16776,活力橙公园,park,110101,南淝河路与香隅路交叉口南240米,117.32312,31.831481
16777,黄巷村幸福游园,park,110101,五里庙路与巢湖南路交叉口东140米,117.331198,31.834629
16778,城东游园,park,110101,合裕路1020号,117.335129,31.849213
16779,合肥市高铁路游园,park,110101,太平湖路与大强路交叉口东北60米,117.316015,31.805023
16780,锦绣游园,park,110101,唐模路与太平湖路交叉口东北80米,117.323255,31.806489
16781,淝河智慧公园,park,110101,北京路与龙川路交叉口翡翠天际附近,117.327494,31.81202
16782,隆岗柳荫,park,110101,隆岗街与滨河路交叉口,117.321404,31.844756
16783,繁昌路体育公园,park,110101,繁昌路集贸市场对面,117.313376,31.852996
16784,瑶海公园,park,110101,新蚌埠路与北二环路交叉口,117.315635,31.892027
16785,火车口袋公园,park,110101,淮南路与淮吾路交口东南角,117.304628,31.871297
16786,合肥生态公园,park,110101,瑶海工业区二环路(铜陵北路口),117.330006,31.891498
16787,裕丰花市体育公园,park,110101,裕溪路1583号,117.311144,31.85305
16788,新海公园,park,110101,当涂北路与新海大道交叉口东北角,117.344874,31.897272
16789,新安江公园,park,110101,新安江路246号,117.343912,31.862619
16790,鸭林冲游园,park,110101,新蚌埠路与站前路交叉口西南60米,117.306823,31.888271
16791,先锋游园,park,110101,中环国际广场(合肥火车站地铁站C口步行450米),117.312244,31.880009
16792,VeePapo哈哈公园,park,110100,站前东路与采石路交叉口东160米,117.348775,31.878025
16793,芭提雅园,park,110101,昊天园商业街(隆昊·昊天园店),117.302242,31.898508
16794,新安江路游园,park,110101,新安江路与东化巷交叉口东60米,117.346247,31.863608
16795,交通安全主题公园,park,110101,站北文化广场(西南角),117.327156,31.893158
16796,碧水雅居口袋公园,park,110101,二十埠河路与白居易路交叉口东北120米,117.333141,31.897755
16797,乐活游园,park,110101,长江东大街与肥东路交口西南角,117.327848,31.860936
16798,铁花路掩圈游园,park,110101,新安江路246号新安江公园(东北角),117.344816,31.863424
16799,花冲公园,park,110101,长江东路593号,117.330729,31.864518
16800,天水体育公园,park,110100,铜陵北路与天水路交口,117.334039,31.908571
16801,新站区铁路生态公园,park,110100,新蚌埠路与涂山路交叉口东北160米,117.325032,31.926869
16802,天和游园,park,110101,淮南路与埇桥路交口向西20米,117.301721,31.92103
16803,陶冲湖公园,park,110101,新蚌埠路附近,117.329885,31.931233
16804,义乐公园,park,110101,黑龙江路8号,117.356027,31.746609
16805,潜流湿地,park,110101,滨湖国家森林公园,117.398061,31.721255
16806,繁华湿地公园,park,110101,沈阳路与辽宁路交叉口北360米,117.363985,31.793435
16807,落青地草坪,park,110100,吉林路288号磨滩旅游度假区(东北角),117.387713,31.781905
16808,蚁族公园,park,110102|110101,包河汽车城华天大厦蚁族公园,117.352294,31.795199
16809,主题公园,park,110101,大圩镇花园大道1号大圩生态农业旅游景区(西北角),117.391885,31.772154
16810,大圩都市农业公园,park,110101,大圩镇花园大道1号大圩生态农业旅游景区,117.391299,31.772246
16811,瑶海湾湿地公园,park,110101,青洛河路与王岗路交叉口西南440米,117.387765,31.846976
16812,龙栖地湿地公园,park,110101,龙栖路,117.387359,31.819012
16813,青年创意田园,park,110101,龙岗路南150米,117.381275,31.857225
16814,月亮湾公园,park,110101,新安江路,117.384295,31.858667
16815,龙岗游园,park,110105|110101,襄河路与马岗大道交叉口南150米,117.375211,31.862688
16816,二十埠河中游湿地,park,110101,慈湖路与捉月台路交叉口西南180米,117.378891,31.8535
16817,瑞泰公园,park,110101,瑞泰江南江南小区北侧,117.383018,31.88156
16818,站塘游园,park,110101,明皇路与和县路交叉口北200米,117.350953,31.881308
16819,启迪体育公园,park,110101,门台路与半塔南路交口东南角,117.393882,31.86528
16820,思CHAO公园,park,110101,新安江路与大众路交汇口西北新城·桃李郡(建设中)附近,117.396832,31.861023
16821,华凌体育公园,park,110101,明皇路c107号,117.388879,31.879854
16822,绿谷公园,park,110101,长门路与长江东路辅路交叉口西南20米,117.399395,31.868782
16823,东篱园,park,110101,明皇路与二十埠河东北角交口,117.353389,31.880526
16824,新海西苑游园,park,110101,新安江路与和县路交叉口西北120米,117.350581,31.863212
16825,炫娃娃公园,park,110100,健民巷与长江东路辅路交叉口北200米,117.363434,31.870032
16826,学林花海(建设中),park,110101,泗水路与相山路交汇处南侧,117.377761,31.897048
16827,学林体育公园,park,110101,岱河路与梦溪路交叉口西260米,117.384559,31.905193
16828,招商•奥体公园,park,110101,卧龙湖路与东方大道交口,117.35772,31.945992
16829,青年花园,park,110101,文忠路与淮海大道交口东北角,117.374498,31.926058
16830,少荃湖公园,park,110101,魏武路南侧少荃湖,117.382911,31.953435
16831,十八联圩湿地,park,110101,长临河镇,117.419352,31.72708
16832,华盛公园,park,110101,唐安路1号,117.409753,31.827003
16833,百荷农庄葡萄公园,park,110101,龙栖路龙栖地湿地公园内(东侧),117.410181,31.814051
16834,龙兴游园,park,110101,瑶岗路与东风大道辅路交叉口西100米,117.416156,31.847983
16835,万科文一未来之光·光畔公园,park,110101,长江东路辅路与柳孜路交叉口东北40米,117.422832,31.873245
16836,青少年公园,park,110101,店埠镇长江东路与金阳南路交叉口,117.446784,31.870741
16837,斌峰公园,park,110101,御景花园北区,117.446605,31.881265
16838,公园路16,park,110101,公园路18号,117.437824,31.867906
16839,柳荫塘公园(建设中),park,110101,大众路与荃湖北路交口东侧、合肥一六八中学南侧,117.404827,31.95323
16840,善水公园,park,110101,富民西街裕溪路交叉口,117.462018,31.820296
16841,城南公园,park,110101,桥头集路与新安江路交叉口东南角,117.459056,31.864929
16842,右岸公园,park,110101,桥头集路与沿河路交叉口东180米,117.451904,31.898711
16843,肥东体育公园,park,110101,撮镇路龙城路交口东南,117.482013,31.867303
16844,东城公园,park,110101,团结大道,117.485548,31.889503
16845,店埠河公园,park,110101,长江东路包公桥旁,117.466674,31.873841
16846,店埠河公园,park,110101,临河东路与公园路交叉口西北340米,117.463932,31.888759
16847,琥珀公园,park,110101,沿河东路与日出路交口西侧,117.469599,31.852029
16848,店埠河游园,park,110101,临河西路,117.46676,31.864074
16849,虎山路公园,park,110101,草庙西路与虎山路交叉口东180米,117.460796,31.877466
16850,景民游园,park,110101,人民路,117.479352,31.887508
16851,肥东县道德模范好人主题公园,park,110101,311省道,117.488067,31.872389
16852,虎山路游园,park,110101,店埠镇虎山路与长江东路交叉口,117.460777,31.87162
16853,撮镇路游园,park,110101,长江东路与撮镇路交叉口,117.470496,31.874353
16854,浮槎游园,park,110101,长江东路辅路与浮槎路交叉口西北40米,117.475488,31.876093
16855,河滨游园,park,110101,临河西路与公园路交叉口东南120米,117.464691,31.884786
16856,鸣之公园,park,110101,龙城路肥东定光河公园,117.486768,31.87077
16857,湖边公园(肥东星悦广场店),park,110101,伟星星悦广场(肥东站地铁站C口步行460米),117.490002,31.858028
16858,城南社区全民健身公园,park,110101,新安江路与临河西路交叉口西北角,117.465435,31.869086
16859,浮槎路游园,park,110101,包公大道与浮槎山路交叉口西北40米,117.476022,31.891524
16860,城南新村志愿服务文化主题园,park,110101,站南路城南新村,117.477651,31.856273
16861,和睦湖公园,park,110101,店埠镇站南路,117.483453,31.850335
16862,幸福公园,park,110101,店埠河,117.452936,31.900207
16863,滨河公园,park,110101,幸福公园内(西侧),117.45075,31.900745
16864,千柳公园,park,110101,牌坊乡,117.479894,31.955238
16865,皖都会购物广场(顺和家园商业街店),mall,060102,文山路与汤口路交叉口,117.144244,31.773908
16866,银泰百货(高新店),mall,060102,望江西路与创新大道交叉口西北角,117.133102,31.831665
16867,合肥ist艾尚天荟,mall,060101,创新大道与长江西路交叉口,117.135452,31.8488
16868,汇景城,mall,060101|060102|120302,望江西路与创新大道交汇处东南角,117.135381,31.828992
16869,龙湖合肥高新天街,mall,060101,石莲北路104号,117.125301,31.849194
16870,砂之船(合肥)奥莱,mall,060101,长宁大道1888号,117.117261,31.83766
16871,龙湖合肥欢肆,mall,060101,复兴路与金茂湾东支路交叉口西南160米,117.141173,31.815162
16872,砂之船奥特莱斯艺术商业广场A馆,mall,060100,长宁大道1880号合肥砂之船奥莱a馆,117.116295,31.836496
16873,砂之船奥特莱斯艺术商业广场B馆(砂之船奥莱店),mall,060100,长宁大道1888号,117.116528,31.839097
16874,东风猛士-合肥高新龙湖,mall,060101,石莲北路104号龙湖合肥高新天街F1层,117.124775,31.849575
16875,创新生活广场(装修中),mall,060102,长江西路与创新大道交口,117.133613,31.84848
16876,GX229广场(装修中),mall,060101,创新大道与望江西路交叉口西南140米,117.133175,31.829325
16877,广福万家购物中心,mall,060101,南岗镇创新大道与磨子潭路交口东北角创意大厦,117.135829,31.854672
16878,蜀西商业广场,mall,060102,仙女湖路与公租房东支路交叉口西120米,117.116949,31.853229
16879,惠而浦(中国股份有限公司南岗产业园),mall,060103|170200,南岗镇湖光西路88号惠而浦南门,117.133975,31.86565
16880,悦汇街(南岗惠园D区店),mall,060102|061000,南岗惠园D区,117.131506,31.852517
16881,名邦·保利广场,mall,060101,站下路与金寨南路辅路交叉口东140米,117.153937,31.713644
16882,绿地西城国际花都,mall,120302|060102,金寨南路辅路与紫石路交叉口北200米,117.180123,31.740065
16883,百大购物中心(肥西店),mall,060101,上派镇派河路与巢湖路交口西南角,117.168953,31.724359
16884,优品万相购物中心,mall,060102|060400,青龙潭路与云谷路交叉口,117.184345,31.730277
16885,永良购物广场,mall,060101,三河路50号,117.161541,31.719385
16886,肥西百大购物中心A座,mall,060100,百大购物中心A座,117.169089,31.724223
16887,肥西百大购物中心(巢湖路店)-B座,mall,060100,上派镇派河路与巢湖路交口西南角百大购物中心(肥西店),117.168898,31.724708
16888,肥西旭辉Cmall,mall,060101,翡翠路与派河大道交口西侧,117.159224,31.737602
16889,派街邻里生活中心,mall,060102|120304|070000,集贤路辅路与王岗路交叉口东南200米,117.151512,31.737657
16890,百大拓基广场,mall,060101|110105,上派镇派河大桥,117.168654,31.724585
16891,圆通商厦(文明诚信示范街店),mall,060102,肥西县实验小学后门,117.167273,31.719311
16892,滨河商业,mall,060102,紫石路滨河小区(云谷路),117.186425,31.733725
16893,水晶城商业(中街·水晶城C区店),mall,060102,中街·水晶城C区,117.169733,31.719088
16894,中街·商业广场(中街·水晶城C区店),mall,060100,永辉路与青年路交叉口东20米,117.168101,31.71832
16895,绿地新都会,mall,120302|060102,天海路幸福园对面,117.181586,31.741025
16896,邻里茂(葛洲坝国际中心店),mall,060102,翠微路与芙蓉路交叉口商铺3楼(非大厦)319-322室,117.192569,31.785255
16897,玖方广场,mall,060101|060102,香樟大道与芦花路交叉口,117.184573,31.798593
16898,幸福联盟(幸福大街东区店),mall,060103,汤口路与翡翠路交叉口东南120米,117.188825,31.755375
16899,百大奥莱生活广场,mall,060102,高新区明珠路88号,117.160408,31.804088
16900,和源好又多购物广场(翠竹路店),mall,060101,明珠大道与翠竹路交汇西南角,117.162445,31.802285
16901,好又多购物广场(习友路店),mall,060102|060101|060200|060400,香樟大道与习友路交汇东北角,117.193599,31.814575
16902,好又多购物广场(海棠路),mall,060101,海棠路158号,117.199523,31.816889
16903,润宜佳生活超市(柏堰店),mall,060102|060101|060200,合肥市高新区玉兰大道与长安路交口二楼,117.165126,31.807045
16904,馥邦生活广场,mall,060102,合肥高新技术产业开发区科学大道与海棠路交叉口26栋,117.19976,31.815999
16905,梦园商城A座,mall,060102,天柱路19号,117.198987,31.845026
16906,西门町(太平洋森活广场店),mall,060102,香樟大道与明珠路交口东北角太平洋森活广场,117.188458,31.807488
16907,留澜居商城(梦园商城A座店),mall,060102,高新技术产业开发区高新技术产业开发区梦园小区东门,117.19883,31.844978
16908,奥园城市天地A座,mall,060102,花山堡墅(蜀山西地铁站出入口步行140米),117.168026,31.852375
16909,商之都(徽商·优山美地店),mall,060102|170200,长江西路与天柱路交叉口西南140米,117.197492,31.853235
16910,华兴商贸(潭冲路店),mall,060102|060200,潭冲路井岗镇政府西北侧约40米,117.183883,31.853106
16911,美赛亚广场,mall,060101,长江西路与蜀峰路交口乐客来国际商业中心,117.16929,31.852074
16912,合肥万象城,mall,060101,荷叶地街道凯旋门社区潜山路111号,117.230754,31.799481
16913,中环购物中心,mall,060101,繁华大道12167号(繁华大道地铁站C口),117.208385,31.781329
16914,港澳广场,mall,060101,翡翠路和芙蓉路交叉口,117.208242,31.791216
16915,国耀星达城购物中心,mall,060101,宝纶路与丹霞路交叉路口北100米路西,117.212106,31.77562
16916,港澳广场A区,mall,120201|060100,翡翠路和芙蓉路交叉口港澳广场L1层,117.208985,31.790834
16917,中环购物中心西区,mall,060102,繁华大道中环城西区一楼,117.206863,31.781666
16918,中环购物中心东区,mall,060102,芙蓉社区繁华大道12167号中环购物中心东区一楼,117.208655,31.781618
16919,合肥正大广场,mall,060101,芙蓉路291号,117.228912,31.781349
16920,华凤国际瑶海商场,mall,060100,塘梢路与金寨南路辅路交叉口东南100米,117.220975,31.773325
16921,港澳广场B区,mall,060100,笔架山街道翡翠路与金炉路交叉口港澳广场B座1楼,117.208406,31.79086
16922,瑞格时代广场,mall,060100,经开区芙蓉路北翡翠路西,117.208855,31.789958
16923,港澳广场E区,mall,060102,笔峰路与金炉路交叉口南100米,117.207259,31.79123
16924,百乐门广场,mall,060101,莲花路558号,117.22924,31.775491
16925,安通商业广场,mall,060102,金寨南路辅路与紫云路交叉口东100米,117.20164,31.752858
16926,港澳广场D区,mall,060101,翡翠路188号(安医大二附院对面)港澳广场,117.208171,31.791416
16927,港澳广场C区,mall,060102,笔峰路与金炉路交叉口东南200米,117.207843,31.790843
16928,七日潮街服饰商城,mall,060102|061100,经五路与丹霞路交叉口西北120米,117.206822,31.77596
16929,金星商业城,mall,060102|061000,丹霞路488号,117.203405,31.775971
16930,瑞格花园邻里中心(瑞格时代广场店),mall,060102,翡翠路与芙蓉路交叉口西北140米,117.208646,31.789765
16931,置地栢悦广场(建设中),mall,060100,松谷路以东、繁华大道以南、石门路以北、金寨南路以西,117.220925,31.779975
16932,合肥银泰in77,mall,060101,祁门路333号(天鹅湖地铁站B口步行290米),117.230916,31.807815
16933,大唐国际购物广场,mall,060101,潜山路216号(洪岗地铁站4号口步行200米),117.232803,31.831289
16934,摩尔广场(东至路),mall,060101,贵池路与东至路交叉口,117.246185,31.845183
16935,港汇广场商业A(百大港汇购物中心店),mall,060102,港汇广场商业(洪岗地铁站D2口步行240米),117.23254,31.833171
16936,天珑广场,mall,060102,千人桥路与政通环路交叉口西120米,117.234204,31.801969
16937,王朝公寓天鹅湖购物中心(imore公寓店),mall,060101,imore公寓(图书馆地铁站F口步行260米),117.212074,31.809805
16938,银泰百货(合肥政务店),mall,060101,潜山路190号,117.232767,31.817828
16939,汉嘉广场,mall,060102,潜山路与丰收路交叉口北260米,117.230339,31.849493
16940,港汇广场商业B,mall,060102,望江西路218号港汇广场,117.232097,31.83439
16941,置地广场星光荟,mall,080302|060102,荷叶地街道怀宁路288号置地广场星光荟G楼G-1122室,117.224998,31.805056
16942,华地金融广场,mall,060101,潜山路219号(洪岗地铁站D2口步行310米),117.230597,31.834879
16943,港汇广场商业,mall,060100,皖河路与庐西路交叉口西南180米,117.232196,31.834324
16944,大溪地国际商业广场,mall,060100,金大地1912北大街与黄山路交汇处北150米,117.224061,31.841967
16945,天珑广场·天珑汇,mall,060102,潜山路558号,117.233463,31.802368
16946,名郡生活广场,mall,060102|060101,望江西路203号,117.243545,31.830353
16947,万达广场(合肥天鹅湖店),mall,060101|060102,笔架山街道汇林阁社区南二环路3818号,117.221275,31.819893
16948,求实·生活广场,mall,060102,求实领势学府潜山路与贵池路交口,117.232075,31.846204
16949,万达百货(天鹅湖万达店),mall,060102,南二环路3818号天鹅湖万达金街4-104铺苹果专卖店,117.221458,31.820334
16950,DOUBLE PARK,mall,060102,休宁路中侨中心负一楼,117.229587,31.824085
16951,港汇广场,mall,060100,潜山路与望江西路交叉口东北160米,117.23287,31.833558
16952,亮丽漫庭园艺,mall,060501|060100,海卉花市东门103,117.234689,31.828005
16953,金大地新地中心·天誉,mall,120302|060102,绿洲东路(天鹅湖地铁站B口步行420米),117.230203,31.806637
16954,北京华联长江西路购物中心,mall,060101,长江西路579号(十里庙地铁站C口步行90米),117.221509,31.854501
16955,美好荟,mall,060102,四里河路与潜山北路交口万科中心(杏花村地铁站2号口旁),117.246434,31.879067
16956,港荣百货,mall,060102,明发商业广场B1商业街112号,117.235211,31.896963
16957,天玥中心购物广场,mall,060101,长江西路与潜山路交叉口西北80米,117.230406,31.853248
16958,优购邻里购物中心,mall,060101,青阳北路天龙居5号,117.242134,31.865876
16959,万科广场,mall,060101,固镇路与紫荆路交叉口东北160米,117.234201,31.892247
16960,明发商业广场,mall,060101,四里河路88号,117.234467,31.898661
16961,弘阳广场,mall,060102,长江西路478号(五里墩地铁站C口步行360米),117.237524,31.852211
16962,光生活汇,mall,060102,四里河路与临泉路交叉口东南160米,117.246432,31.879066
16963,拓佳欢乐广场,mall,060102,史河路和金牛路交口永辉超市旁边,117.235397,31.862828
16964,百大鼓楼高新商厦,mall,060102,长江西路689号2楼至5楼,117.204076,31.854264
16965,明发商业广场A区,mall,060102,四里河路88号,117.232929,31.899589
16966,弘阳广场C座西区(合肥弘阳广场店),mall,060102|120000,长江西路478号(五里墩地铁站C口步行310米),117.237996,31.852068
16967,紫荆公馆,mall,060100,潜山路与史河路交叉口西南20米,117.230422,31.861447
16968,四里河商城(红星美凯龙店),mall,060102,四里河街道四里河路与潜山北路交口红星美凯龙四里河商场一楼,117.24456,31.880484
16969,明发商业广场B区,mall,060102,北二环路高架出口与北二环路交叉口西北120米,117.235211,31.896962
16970,松芝广场,mall,060100,长江西路381号附近(五里墩地铁站C口步行320米),117.238165,31.8516
16971,品汇生活中心,mall,060100,清源路与灯歌路交口向北200米,117.231619,31.902596
16972,合肥滨湖方圆荟,mall,060101|061100,徽州大道5558号(徽州大道与紫云路交口),117.289068,31.742499
16973,方圆荟C区,mall,060101|060102,徽州大道27号,117.289576,31.743605
16974,百大购物中心(滨湖店),mall,060101,徽州大道与紫云路交口方圆荟A座,117.288454,31.741749
16975,世纪金源购物中心B区,mall,060102,徽州大道27号,117.289041,31.743617
16976,方圆荟(滨湖店)B区,mall,060100,徽州大道5568号,117.288075,31.742725
16977,东方汇广场,mall,060102,西藏路与杭州路交叉口南120米,117.281436,31.717189
16978,金谷广场,mall,060102,西藏路汉釜宫烤肉旁正西方向30米,117.280078,31.712133
16979,联家时代广场,mall,060102,徽州大道滨湖时代广场C4号楼,117.282059,31.722157
16980,滨湖虹悦荟,mall,060102,武汉路滨湖向上城(云川公园地铁站A口步行250米),117.276482,31.714985
16981,星耀荟,mall,060100,邦泰新华·星耀未来,117.275875,31.743325
16982,中海滨湖环宇天地,mall,060101,成都路与贵州路交口西南侧,117.269564,31.707931
16983,中国移动(方圆荟店),mall,060101|060305,紫云路百大购物中心1层,117.288843,31.741751
16984,滨湖汉合盛广场(建设中),mall,060101,武汉路与武云支路交叉口西100米,117.277397,31.715579
16985,湖畔邻里购物中心,mall,060102,慈光路与宿松路交叉口西南100米,117.277491,31.768618
16986,中海环宇天地,mall,060101,西递路与龙川路交叉口S3-101一楼,117.264869,31.79799
16987,天琅百老汇,mall,060102,徽州大道(合肥要素大市场北),117.28437,31.753615
16988,53度广场,mall,060101,徽州大道与繁华大道交汇处东北角,117.288383,31.794249
16989,便客东华广场(东华广场店),mall,060102,石门路东华园,117.253993,31.771218
16990,滨湖国购中心(建设中),mall,060101,徽州大道与扬子江路交汇处,117.288194,31.754532
16991,合肥银泰inPARK(建设中),mall,060101,,117.271384,31.757861
16992,漫乐城购物中心,mall,060101|080000,宝利丰广场816号,117.286126,31.835108
16993,金隅南七天地,mall,060100,金寨路与望江西路交口,117.26228,31.82799
16994,合肥绿地大融城,mall,060101,南二环路与宿松路交汇处(休宁路地铁站C口步行430米),117.267642,31.813614
16995,百大购物中心,mall,060101,金寨路1168号,117.264724,31.828784
16996,金隅南七汇,mall,060100,望江西路15号,117.260399,31.829202
16997,大摩华尔街生活广场,mall,060102,庐州大道56号(近麦德龙超市),117.289048,31.810102
16998,百大电器(商业大厦店),mall,060101,金寨路1168号百大电器5楼,117.264724,31.828784
16999,稻香村街道安粮国贸中心商场,mall,060102,乌江路安粮城市广场国际购物中心,117.253956,31.81777
17000,万家睦邻购物广场,mall,061202|060100,望江路与桐城路交口向西200米万家睦邻购物中心一层058号铺,117.276856,31.827808
17001,漫乐城购物中心-IP Station,mall,060100,徽州大道816号合肥漫乐城购物中心F4,117.28639,31.834481
